id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
24626439,Manhattan,Tribeca,40.71554,-74.00645,Private room,120,2,2,1,0
24626621,Brooklyn,Crown Heights,40.67357,-73.95467,Private room,99,2,52,1,224
24627128,Manhattan,Upper West Side,40.77705,-73.98118,Private room,112,2,81,1,6
24627684,Manhattan,Midtown,40.7446,-73.98399,Entire home/apt,175,1,2,1,0
24628788,Brooklyn,Midwood,40.61962,-73.96323,Entire home/apt,85,2,8,1,27
24629029,Queens,Ditmars Steinway,40.78442,-73.91339,Private room,55,1,14,1,123
24629830,Queens,Ditmars Steinway,40.77376,-73.90484,Private room,80,2,17,1,24
24630272,Manhattan,Civic Center,40.71313,-74.00681,Private room,90,2,3,1,0
24630495,Manhattan,Upper West Side,40.77127,-73.98842,Entire home/apt,180,5,6,1,5
24631587,Manhattan,SoHo,40.72591,-74.00176,Entire home/apt,215,1,0,1,158
24632050,Brooklyn,Prospect-Lefferts Gardens,40.66155,-73.944,Private room,47,10,0,1,0
24632399,Manhattan,Hell's Kitchen,40.76281,-73.98883,Entire home/apt,415,4,43,2,71
24632456,Queens,Rockaway Beach,40.58466,-73.81628,Entire home/apt,275,2,29,1,138
24632516,Brooklyn,Bushwick,40.70133,-73.92074,Private room,115,3,45,1,75
24632590,Staten Island,Tompkinsville,40.6326,-74.09099,Entire home/apt,199,1,36,3,171
24632627,Manhattan,Kips Bay,40.74425,-73.97754,Entire home/apt,150,30,0,23,363
24632879,Manhattan,Kips Bay,40.74454,-73.97579,Entire home/apt,150,30,0,23,0
24632914,Brooklyn,Brownsville,40.66959,-73.91204,Private room,120,3,3,1,365
24633539,Manhattan,East Village,40.72081,-73.97921,Private room,60,14,7,1,126
24633702,Brooklyn,Midwood,40.6155,-73.9522,Private room,58,2,12,1,36
24633732,Brooklyn,South Slope,40.66185,-73.9821,Private room,149,2,16,1,0
24633966,Manhattan,Lower East Side,40.72221,-73.99181,Entire home/apt,700,2,0,2,338
24634657,Queens,Ridgewood,40.70055,-73.91013,Private room,45,2,47,3,159
24635041,Brooklyn,Bushwick,40.69658,-73.90773,Private room,55,14,1,1,0
24635095,Manhattan,Hell's Kitchen,40.75516,-73.99603,Private room,110,3,35,2,53
24635506,Queens,Ditmars Steinway,40.77826,-73.91805,Private room,70,2,1,1,0
24635562,Queens,Ditmars Steinway,40.77562,-73.91431,Private room,60,2,22,5,360
24644837,Brooklyn,Bushwick,40.68608,-73.914,Entire home/apt,121,30,1,26,31
24645220,Brooklyn,Crown Heights,40.67254,-73.91686,Private room,62,2,23,1,172
24645434,Manhattan,Kips Bay,40.74233,-73.98031,Private room,75,30,3,26,345
24649878,Manhattan,Washington Heights,40.84039,-73.93954,Private room,50,30,2,34,281
24650448,Queens,Astoria,40.75452,-73.91458,Private room,52,6,7,1,2
24650569,Brooklyn,Prospect-Lefferts Gardens,40.65867,-73.9522,Private room,109,1,0,1,95
24652644,Queens,Woodside,40.74667,-73.90202,Entire home/apt,100,3,8,1,0
24652832,Brooklyn,Bushwick,40.69738,-73.92947,Entire home/apt,160,3,46,1,270
24653197,Brooklyn,Midwood,40.62483,-73.97437,Private room,200,3,1,3,88
24653285,Brooklyn,Crown Heights,40.67014,-73.95342,Private room,65,1,13,1,83
24653322,Queens,Ridgewood,40.71002,-73.90952,Entire home/apt,115,3,14,1,19
24653572,Staten Island,Randall Manor,40.6416,-74.09861,Private room,50,10,2,1,191
24654607,Manhattan,East Village,40.72607,-73.97631,Private room,95,1,67,3,241
24655093,Manhattan,Harlem,40.80874,-73.94167,Entire home/apt,300,30,3,4,0
24655787,Manhattan,East Harlem,40.79707,-73.94739,Private room,69,2,68,1,0
24656086,Brooklyn,Sunset Park,40.66294,-73.99349,Entire home/apt,169,2,48,2,171
24656108,Brooklyn,Williamsburg,40.71598,-73.95466,Entire home/apt,134,1,52,1,262
24656201,Queens,Sunnyside,40.74567,-73.91881,Private room,89,1,0,1,365
24656571,Queens,Long Island City,40.76003,-73.94111,Shared room,35,5,11,5,90
24656728,Manhattan,Hell's Kitchen,40.75985,-73.99107,Private room,120,1,18,4,249
24656865,Manhattan,Harlem,40.82452,-73.94219,Entire home/apt,140,2,23,1,0
24657328,Manhattan,Midtown,40.75864,-73.97035,Entire home/apt,200,30,7,2,188
24659224,Manhattan,Hell's Kitchen,40.76511,-73.98762,Private room,139,2,35,1,93
24659877,Manhattan,Upper West Side,40.79694,-73.96268,Private room,80,2,17,1,126
24667053,Manhattan,East Village,40.72247,-73.98172,Private room,79,3,3,1,0
24670553,Manhattan,Upper West Side,40.78245,-73.98355,Entire home/apt,125,30,0,8,283
24670583,Bronx,Clason Point,40.81862,-73.8791,Shared room,40,1,26,1,141
24670846,Brooklyn,Canarsie,40.63125,-73.88925,Entire home/apt,91,1,28,1,172
24670932,Manhattan,East Village,40.72531,-73.98187,Entire home/apt,295,3,9,1,88
24673017,Manhattan,Financial District,40.70598,-74.00761,Entire home/apt,400,30,0,1,290
24673382,Manhattan,East Harlem,40.79762,-73.94797,Private room,76,1,16,1,0
24673759,Brooklyn,Williamsburg,40.70843,-73.96833,Entire home/apt,400,6,3,1,347
24674269,Brooklyn,Bedford-Stuyvesant,40.69403,-73.94487,Private room,48,2,80,2,45
24676554,Bronx,Norwood,40.87816,-73.87213,Entire home/apt,125,3,20,1,281
24676594,Manhattan,Greenwich Village,40.72911,-74.00001,Entire home/apt,250,4,6,1,364
24677673,Manhattan,East Harlem,40.80931,-73.93982,Private room,65,4,8,4,0
24677845,Brooklyn,Bedford-Stuyvesant,40.68133,-73.95433,Private room,80,6,1,1,0
24677926,Manhattan,East Village,40.72499,-73.98867,Entire home/apt,650,2,41,1,126
24678015,Staten Island,Tompkinsville,40.63126,-74.0921,Entire home/apt,48,3,1,3,0
24687253,Manhattan,Hell's Kitchen,40.7659,-73.98557,Private room,99,1,17,2,0
24692025,Queens,Woodside,40.74312,-73.91185,Private room,55,1,25,3,332
24693488,Manhattan,Harlem,40.79892,-73.95139,Shared room,44,1,49,2,5
24694397,Queens,Ridgewood,40.70653,-73.91598,Entire home/apt,200,7,10,1,365
24694832,Brooklyn,Crown Heights,40.6682,-73.95261,Entire home/apt,150,3,36,1,332
24695406,Bronx,Wakefield,40.88764,-73.8558,Entire home/apt,100,2,38,1,107
24696044,Manhattan,Stuyvesant Town,40.73082,-73.98023,Entire home/apt,150,35,2,1,83
24698043,Manhattan,East Village,40.7232,-73.98758,Private room,150,2,3,1,0
24698087,Brooklyn,Windsor Terrace,40.64801,-73.97391,Entire home/apt,350,3,2,1,0
24699301,Queens,Jamaica,40.70887,-73.78275,Entire home/apt,128,2,23,7,10
24699402,Manhattan,Hell's Kitchen,40.76752,-73.98641,Entire home/apt,200,3,71,2,95
24699629,Brooklyn,Bushwick,40.70434,-73.91935,Entire home/apt,190,2,19,1,2
24699739,Brooklyn,South Slope,40.66807,-73.9906,Private room,40,5,7,2,0
24699823,Manhattan,Inwood,40.8622,-73.93039,Entire home/apt,71,6,2,1,0
24699891,Queens,Astoria,40.76962,-73.92477,Private room,60,2,4,9,283
24700123,Queens,Astoria,40.76956,-73.9243,Private room,59,1,48,9,351
24700856,Brooklyn,Flatbush,40.63556,-73.95076,Entire home/apt,599,2,34,4,0
24700919,Brooklyn,Bushwick,40.68161,-73.90717,Entire home/apt,125,2,41,1,168
24700984,Brooklyn,Bedford-Stuyvesant,40.68957,-73.94445,Entire home/apt,115,3,9,1,0
24710755,Brooklyn,East Flatbush,40.65056,-73.94994,Entire home/apt,65,2,14,2,0
24711813,Manhattan,Washington Heights,40.83418,-73.94088,Shared room,50,1,8,1,89
24712037,Brooklyn,Bedford-Stuyvesant,40.6937,-73.94674,Entire home/apt,198,2,14,1,0
24713329,Brooklyn,Prospect-Lefferts Gardens,40.66061,-73.96209,Entire home/apt,78,3,53,1,74
24714137,Manhattan,Lower East Side,40.7157,-73.98864,Entire home/apt,160,2,50,1,325
24714264,Brooklyn,Greenpoint,40.72672,-73.94054,Shared room,125,3,4,1,0
24714364,Brooklyn,Bushwick,40.70182,-73.92922,Private room,90,1,8,2,295
24715620,Brooklyn,Sunset Park,40.64193,-74.01483,Private room,43,1,11,8,146
24715766,Brooklyn,Bushwick,40.69796,-73.93563,Entire home/apt,80,5,1,1,5
24715821,Brooklyn,Williamsburg,40.70666,-73.94379,Private room,60,4,4,1,0
24715838,Manhattan,Chelsea,40.75254,-73.99471,Entire home/apt,190,3,2,1,0
24715968,Brooklyn,East Flatbush,40.63654,-73.94862,Shared room,60,1,1,1,0
24716751,Manhattan,Harlem,40.8175,-73.95234,Private room,57,1,39,1,176
24717470,Manhattan,Hell's Kitchen,40.76291,-73.99327,Entire home/apt,120,30,3,20,342
24718788,Manhattan,Kips Bay,40.73807,-73.98091,Entire home/apt,119,4,2,1,0
24719244,Brooklyn,Fort Greene,40.68957,-73.97449,Entire home/apt,200,2,31,1,95
24721548,Queens,Long Island City,40.75246,-73.94003,Shared room,38,1,0,1,0
24725794,Manhattan,Harlem,40.80863,-73.95503,Entire home/apt,92,2,68,1,32
24726458,Brooklyn,Crown Heights,40.66433,-73.93438,Private room,45,13,2,4,354
24727443,Manhattan,Greenwich Village,40.72975,-74.00157,Entire home/apt,200,3,18,1,10
24727745,Manhattan,Murray Hill,40.74943,-73.97279,Private room,120,4,3,1,0
24728012,Brooklyn,Bedford-Stuyvesant,40.68622,-73.9395,Private room,42,2,4,1,0
24729353,Manhattan,Greenwich Village,40.72783,-74.00102,Private room,89,7,44,1,0
24730752,Manhattan,Upper East Side,40.78237,-73.95226,Private room,95,2,35,1,180
24731641,Manhattan,Harlem,40.82347,-73.95452,Private room,80,5,4,3,324
24732229,Manhattan,Washington Heights,40.85522,-73.93271,Entire home/apt,235,1,24,3,352
24732245,Brooklyn,Bushwick,40.7016,-73.91533,Private room,40,2,3,2,0
24732974,Bronx,Mount Eden,40.84059,-73.92156,Entire home/apt,150,1,4,1,0
24733038,Manhattan,Harlem,40.8241,-73.94522,Entire home/apt,120,1,4,1,0
24733112,Manhattan,Upper West Side,40.77396,-73.9842,Entire home/apt,400,2,66,1,164
24733275,Manhattan,Financial District,40.70848,-74.0051,Private room,130,1,40,1,49
24733560,Brooklyn,Crown Heights,40.66916,-73.96187,Private room,75,2,1,1,157
24734527,Manhattan,West Village,40.73664,-74.00567,Entire home/apt,125,3,38,1,100
24734792,Manhattan,Harlem,40.82708,-73.9447,Private room,120,10,1,2,0
24735077,Brooklyn,Park Slope,40.67917,-73.97951,Entire home/apt,120,5,1,1,0
24735722,Brooklyn,Cypress Hills,40.68593,-73.87793,Private room,35,28,9,3,312
24735773,Brooklyn,Bushwick,40.70792,-73.91986,Private room,45,3,1,1,0
24736254,Brooklyn,Bedford-Stuyvesant,40.69103,-73.9288,Entire home/apt,100,30,1,2,111
24736896,Manhattan,Two Bridges,40.71094,-73.99305,Private room,97,1,86,1,20
24737425,Brooklyn,Williamsburg,40.7116,-73.95137,Entire home/apt,225,2,21,1,88
24740209,Brooklyn,Clinton Hill,40.68458,-73.96805,Entire home/apt,89,365,1,2,0
24743196,Queens,Ridgewood,40.70092,-73.90714,Private room,80,1,16,2,220
24746319,Queens,Maspeth,40.71319,-73.90315,Private room,200,2,0,1,365
24746840,Brooklyn,Bedford-Stuyvesant,40.69475,-73.93586,Private room,40,7,1,1,0
24748187,Manhattan,East Village,40.72191,-73.98124,Private room,80,2,9,1,0
24748233,Manhattan,Kips Bay,40.74183,-73.98166,Entire home/apt,175,2,29,1,0
24749018,Brooklyn,Downtown Brooklyn,40.69192,-73.98391,Entire home/apt,250,4,15,2,22
24750019,Brooklyn,Greenpoint,40.72251,-73.95103,Entire home/apt,135,3,58,1,70
24751022,Manhattan,Financial District,40.70401,-74.00932,Entire home/apt,179,29,0,96,1
24751067,Manhattan,Washington Heights,40.85197,-73.93308,Private room,59,2,15,1,98
24751420,Manhattan,Hell's Kitchen,40.76914,-73.98757,Entire home/apt,180,1,43,1,2
24751713,Manhattan,Midtown,40.76592,-73.98095,Private room,125,3,1,1,5
24752128,Manhattan,Upper East Side,40.7648,-73.95862,Entire home/apt,170,7,29,1,173
24752747,Manhattan,Financial District,40.70518,-74.00994,Entire home/apt,182,29,2,96,347
24753221,Manhattan,Washington Heights,40.83856,-73.94411,Private room,65,3,23,1,1
24754074,Brooklyn,Bedford-Stuyvesant,40.68582,-73.93706,Entire home/apt,450,2,5,1,3
24754245,Queens,Ridgewood,40.70125,-73.91051,Private room,42,2,39,3,141
24754459,Brooklyn,Williamsburg,40.71246,-73.96084,Private room,79,3,50,1,28
24754942,Brooklyn,Prospect-Lefferts Gardens,40.66192,-73.96228,Entire home/apt,80,7,8,1,4
24755230,Manhattan,West Village,40.73272,-74.00623,Entire home/apt,165,5,4,1,0
24756139,Brooklyn,Prospect-Lefferts Gardens,40.65517,-73.95827,Private room,50,1,43,2,14
24756445,Brooklyn,Prospect-Lefferts Gardens,40.65854,-73.962,Entire home/apt,75,2,2,1,0
24756679,Brooklyn,Prospect Heights,40.67388,-73.96709,Entire home/apt,128,3,13,1,2
24757612,Manhattan,Harlem,40.81448,-73.94547,Entire home/apt,122,4,17,2,245
24757844,Queens,Woodside,40.74699,-73.90844,Private room,46,1,2,1,0
24757848,Manhattan,Harlem,40.82511,-73.95341,Private room,85,4,3,1,179
24757985,Queens,Glendale,40.69709,-73.89556,Entire home/apt,150,2,4,2,0
24758343,Manhattan,Upper East Side,40.77181,-73.95097,Entire home/apt,199,5,1,1,0
24758512,Manhattan,Hell's Kitchen,40.75417,-73.99435,Private room,70,4,0,1,0
24758664,Brooklyn,Bushwick,40.69933,-73.92463,Entire home/apt,105,2,31,1,353
24758883,Queens,Forest Hills,40.71447,-73.85181,Private room,59,2,6,4,6
24759050,Manhattan,Upper West Side,40.795,-73.97479,Private room,67,12,1,1,0
24760489,Brooklyn,Greenpoint,40.72179,-73.9447,Private room,61,1,30,2,1
24765844,Brooklyn,Williamsburg,40.70768,-73.95137,Entire home/apt,170,2,77,1,10
24770333,Manhattan,West Village,40.73177,-74.00162,Entire home/apt,100,3,0,1,0
24770824,Queens,Rockaway Beach,40.5886,-73.8124,Entire home/apt,86,2,2,2,0
24772376,Queens,Ditmars Steinway,40.77371,-73.91689,Private room,85,3,10,1,88
24772454,Manhattan,Upper West Side,40.79557,-73.97632,Entire home/apt,145,59,0,1,0
24772896,Manhattan,SoHo,40.72095,-73.99961,Entire home/apt,210,3,34,1,37
24774169,Bronx,Fieldston,40.88764,-73.90449,Private room,50,1,28,1,73
24776834,Manhattan,East Harlem,40.79244,-73.94028,Private room,80,3,18,6,88
24777535,Queens,Sunnyside,40.74425,-73.91768,Private room,50,1,74,1,0
24777719,Brooklyn,Bushwick,40.69639,-73.93246,Private room,50,3,1,1,0
24778075,Queens,Forest Hills,40.71082,-73.85112,Private room,50,1,72,1,228
24778310,Brooklyn,Williamsburg,40.70703,-73.95434,Private room,151,3,12,1,0
24779271,Manhattan,East Village,40.72745,-73.98537,Private room,200,1,1,1,363
24779466,Manhattan,Gramercy,40.73805,-73.98415,Entire home/apt,150,4,4,2,0
24779801,Manhattan,Greenwich Village,40.73384,-73.99807,Entire home/apt,147,3,13,1,0
24780232,Manhattan,Morningside Heights,40.80937,-73.95881,Entire home/apt,350,3,0,1,0
24780277,Brooklyn,Prospect-Lefferts Gardens,40.66247,-73.95011,Entire home/apt,200,4,1,1,21
24782427,Brooklyn,Bushwick,40.70122,-73.91836,Private room,70,1,44,4,59
24783060,Brooklyn,Bedford-Stuyvesant,40.68135,-73.93709,Entire home/apt,140,8,1,1,0
24784400,Queens,East Elmhurst,40.75503,-73.89607,Entire home/apt,109,60,0,1,365
24792114,Queens,Sunnyside,40.74597,-73.91434,Private room,55,3,26,1,1
24793502,Bronx,Throgs Neck,40.82601,-73.81907,Private room,50,3,19,4,8
24795553,Manhattan,Kips Bay,40.7385,-73.97945,Entire home/apt,200,2,43,1,284
24798693,Manhattan,Hell's Kitchen,40.76293,-73.99347,Entire home/apt,190,4,16,2,20
24798903,Brooklyn,Williamsburg,40.71166,-73.95739,Entire home/apt,200,3,7,1,67
24799437,Brooklyn,Bushwick,40.70065,-73.91135,Private room,49,1,29,2,0
24799552,Brooklyn,Greenpoint,40.73228,-73.95539,Entire home/apt,119,1,63,6,0
24799677,Queens,Astoria,40.75989,-73.91571,Private room,40,1,5,1,0
24799807,Manhattan,Murray Hill,40.75028,-73.97702,Entire home/apt,210,30,1,50,365
24801589,Brooklyn,Park Slope,40.67238,-73.97607,Entire home/apt,105,7,8,1,43
24801968,Manhattan,Upper East Side,40.77882,-73.95054,Entire home/apt,86,27,2,1,154
24804386,Manhattan,Upper West Side,40.78277,-73.97604,Entire home/apt,150,4,12,1,0
24805086,Queens,Springfield Gardens,40.66204,-73.76597,Private room,60,1,50,2,355
24805249,Brooklyn,Williamsburg,40.7135,-73.95468,Entire home/apt,225,10,5,1,150
24805348,Brooklyn,Williamsburg,40.70896,-73.94754,Private room,157,1,6,2,365
24805679,Brooklyn,Bushwick,40.70447,-73.92589,Private room,70,4,2,1,363
24806098,Queens,Astoria,40.76197,-73.92335,Entire home/apt,140,15,2,2,71
24806106,Bronx,Throgs Neck,40.81437,-73.82774,Entire home/apt,74,2,37,4,70
24806110,Brooklyn,Brighton Beach,40.57707,-73.96303,Entire home/apt,150,5,8,1,179
24806141,Manhattan,Washington Heights,40.84698,-73.93629,Entire home/apt,75,1,81,1,171
24806529,Brooklyn,Bensonhurst,40.60997,-73.98022,Private room,40,2,2,1,0
24807368,Manhattan,Upper West Side,40.80001,-73.96459,Entire home/apt,180,2,15,1,18
24807859,Brooklyn,Bedford-Stuyvesant,40.68236,-73.9277,Private room,37,3,13,2,0
24808062,Manhattan,Harlem,40.80393,-73.95205,Entire home/apt,344,2,9,4,25
24808312,Brooklyn,Bushwick,40.69501,-73.92296,Private room,40,3,2,5,0
24809771,Brooklyn,Williamsburg,40.716,-73.94434,Entire home/apt,130,7,1,1,9
24810452,Brooklyn,Williamsburg,40.71543,-73.94278,Private room,99,2,7,1,0
24816926,Manhattan,East Village,40.72734,-73.97528,Entire home/apt,142,2,50,1,278
24820939,Manhattan,Upper West Side,40.78118,-73.98122,Entire home/apt,550,7,0,1,8
24820955,Brooklyn,Bedford-Stuyvesant,40.69401,-73.95692,Private room,70,1,20,2,87
24821651,Bronx,Allerton,40.86778,-73.85491,Private room,45,1,38,1,85
24823404,Queens,Flushing,40.75422,-73.81586,Private room,59,1,25,4,77
24824820,Manhattan,Upper West Side,40.78136,-73.98225,Entire home/apt,160,2,20,1,6
24825809,Queens,Rockaway Beach,40.58415,-73.81243,Private room,125,1,30,1,342
24826533,Brooklyn,Bedford-Stuyvesant,40.6921,-73.93398,Private room,59,1,97,1,25
24826789,Manhattan,Chelsea,40.7429,-73.9956,Entire home/apt,239,29,0,96,335
24826817,Manhattan,Kips Bay,40.73992,-73.98272,Entire home/apt,200,2,16,1,6
24827469,Brooklyn,Williamsburg,40.70012,-73.95082,Entire home/apt,130,3,2,1,3
24829645,Queens,Sunnyside,40.74617,-73.91592,Entire home/apt,104,2,6,1,141
24831549,Manhattan,Financial District,40.70571,-74.00833,Entire home/apt,182,29,1,96,333
24831635,Queens,Briarwood,40.71007,-73.81483,Private room,30,1,24,1,6
24833043,Manhattan,Harlem,40.80848,-73.94271,Private room,65,1,28,1,163
24833117,Manhattan,East Harlem,40.7879,-73.94796,Entire home/apt,250,2,27,1,31
24833279,Queens,South Ozone Park,40.66906,-73.79254,Private room,60,3,2,2,180
24834058,Queens,South Ozone Park,40.66872,-73.79417,Private room,48,3,15,2,365
24834309,Queens,Astoria,40.76207,-73.90541,Entire home/apt,149,2,47,3,308
24834739,Brooklyn,Canarsie,40.64487,-73.90081,Private room,59,2,56,4,365
24834823,Manhattan,Upper West Side,40.80389,-73.96859,Entire home/apt,100,3,1,1,0
24834824,Brooklyn,Bedford-Stuyvesant,40.68828,-73.92329,Entire home/apt,62,30,2,6,255
24835343,Brooklyn,Downtown Brooklyn,40.69489,-73.98322,Entire home/apt,135,4,27,1,57
24835618,Queens,Flushing,40.7632,-73.83098,Private room,95,1,78,2,87
24836464,Queens,Jamaica,40.6706,-73.7794,Entire home/apt,450,1,3,6,83
24836482,Brooklyn,Sheepshead Bay,40.58996,-73.95835,Private room,59,5,3,1,97
24842392,Manhattan,Upper East Side,40.77106,-73.95013,Private room,59,2,4,2,0
24843435,Bronx,Throgs Neck,40.82696,-73.81927,Private room,40,4,34,4,37
24845719,Brooklyn,Williamsburg,40.71136,-73.9562,Entire home/apt,215,2,8,1,77
24845976,Queens,Astoria,40.7645,-73.9238,Entire home/apt,120,30,5,1,5
24846816,Queens,East Elmhurst,40.76921,-73.87132,Private room,49,1,128,5,278
24847554,Manhattan,Little Italy,40.71835,-73.99757,Private room,41,240,1,1,0
24849193,Manhattan,Morningside Heights,40.80672,-73.96713,Private room,125,6,3,1,34
24849342,Manhattan,Greenwich Village,40.72923,-74.00176,Entire home/apt,250,3,14,1,297
24850009,Brooklyn,Prospect-Lefferts Gardens,40.66042,-73.9602,Entire home/apt,75,2,7,1,9
24851371,Brooklyn,Crown Heights,40.67334,-73.93269,Private room,34,5,1,1,0
24852364,Manhattan,Midtown,40.75377,-73.97302,Private room,169,2,0,1,0
24852686,Brooklyn,Bedford-Stuyvesant,40.68593,-73.94396,Private room,60,1,85,4,0
24852836,Manhattan,Upper East Side,40.77751,-73.94774,Entire home/apt,375,2,0,1,0
24852947,Brooklyn,Williamsburg,40.71187,-73.95864,Private room,150,1,0,2,0
24853574,Manhattan,Upper West Side,40.80013,-73.95907,Entire home/apt,150,1,6,2,179
24853655,Manhattan,Hell's Kitchen,40.76482,-73.98674,Entire home/apt,224,7,10,1,0
24853936,Queens,Jamaica,40.67121,-73.77859,Private room,80,1,68,6,153
24854139,Brooklyn,Greenpoint,40.72373,-73.94088,Private room,100,3,9,1,365
24855025,Queens,Ditmars Steinway,40.77676,-73.92069,Entire home/apt,100,1,4,1,0
24855248,Manhattan,Upper East Side,40.77096,-73.95334,Entire home/apt,125,7,3,1,0
24855474,Brooklyn,Williamsburg,40.70763,-73.94797,Entire home/apt,120,1,20,1,0
24855669,Brooklyn,Bedford-Stuyvesant,40.69327,-73.95725,Private room,75,2,0,1,87
24856020,Brooklyn,Bedford-Stuyvesant,40.69448,-73.93657,Entire home/apt,600,1,29,3,162
24856606,Queens,Jamaica,40.67228,-73.77804,Private room,70,1,81,6,85
24857291,Queens,Flushing,40.75582,-73.83215,Private room,60,1,9,4,57
